"","year","state","state_abv","total_ballots_counted","vote_for_highest_office","vap","noncitizen_pct","ineligible_prison","ineligible_probation","ineligible_parole","ineligible_felons_total","eligible_overseas","vep","vep_turnout_rate","vap_turnout_rate","state_totalvotes","democrat_vote","green_vote","other_vote","republican_vote","libertarian_vote","democrat_vote_perc","green_vote_perc","other_vote_perc","republican_vote_perc","libertarian_vote_perc","crime.population","crime.rates.property.all","crime.rates.property.burglary","crime.rates.property.larceny","crime.rates.property.motor","crime.rates.violent.all","crime.rates.violent.assault","crime.rates.violent.murder","crime.rates.violent.rape","crime.rates.violent.robbery","crime.totals.property.all","crime.totals.property.burglary","crime.totals.property.larceny","crime.totals.property.motor","crime.totals.violent.all","crime.totals.violent.assault","crime.totals.violent.murder","crime.totals.violent.rape","crime.totals.violent.robbery"
"665",1998,"Rhode Island","RI",309835,306445,790726,6.6,3445,21049,432,14402,NA,724136,42.79,39.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,988000,3205.7,653,2165.1,387.6,312.1,207.5,2.4,35.5,66.7,31672,6452,21391,3829,3084,2050,24,351,659
"666",1998,"South Carolina","SC",1092430,1077135,2931120,1.9,21764,46482,4404,49409,NA,2826020,38.66,37.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3836000,4873.8,1162.7,3295.4,415.7,903.2,694.6,8,45.7,154.9,186960,44600,126412,15948,34647,26645,306,1753,5943
"667",1998,"South Dakota","SD",266355,262111,543074,1.1,2422,0,0,2422,NA,534678,49.82,49.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,738000,2469.8,468.6,1897.8,103.4,154.3,97.8,1.4,35,20.2,18227,3458,14006,763,1139,722,10,258,149
"668",1998,"Tennessee","TN",1026017,976236,4217608,1.9,17738,38924,7605,44805,NA,4092668,25.07,24.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5431000,4319.4,1075.9,2726.1,517.4,715,482.8,8.5,45.8,178,234588,58432,148057,28099,38832,26220,460,2485,9667
"669",1998,"Texas","TX",NA,3738078,14504988,10.6,144510,443688,109820,476174,NA,12491285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19760000,4547,986.3,3071.7,489.1,564.6,372.6,6.8,40,145.1,898496,194883,606967,96646,111566,73630,1346,7913,28677
"670",1998,"Utah","UT",506553,494909,1467078,5.5,4453,0,0,4453,NA,1381936,36.66,34.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2100000,4768.1,694.9,3721.7,351.5,279.5,183.9,2.1,38.4,55.1,109025,17070,84255,7700,6599,4274,65,875,1385
"671",1998,"Vermont","VT",224382,218120,453574,1.9,0,0,0,0,NA,444956,50.43,49.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,591000,3032.8,671.1,2213.9,147.9,106.3,67,2.2,27.6,9.5,17924,3966,13084,874,628,396,13,163,56
"672",1998,"Virginia","VA",NA,1148861,5222121,5.2,30276,30576,6700,52264,NA,4898307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6791000,3334.7,560.9,2503.5,270.3,325.7,187.2,6.2,26.7,105.6,226461,38094,170012,18355,22115,12712,422,1810,7171
"673",1998,"Washington","WA",1939421,1902482,4294765,6.4,14161,152140,375,90606,NA,3929294,49.36,45.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5689000,5438.9,1062.5,3757.7,618.7,428.5,260.8,3.9,48.2,115.6,309419,60446,213773,35200,24380,14839,224,2740,6577
"674",1998,"West Virginia","WV",405139,351277,1403549,0.5,3478,6511,975,7709,NA,1388822,29.17,28.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1811000,2298.6,613.5,1497.9,187.2,248.6,188.3,4.3,18.7,37.3,41627,11110,27127,3390,4503,3410,78,339,676
"675",1998,"Wisconsin","WI",NA,1760836,3945060,2.2,18613,54232,9282,55011,NA,3803258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5224000,3294.1,569.3,2452.8,272,249,139.9,3.6,19.9,85.6,172084,29740,128134,14210,13009,7308,190,1037,4474
"676",1998,"Wyoming","WY",178401,174888,359119,1.4,1571,3825,448,3932,NA,350159,50.95,49.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481000,3560.1,560.5,2860.5,139.1,247.6,199,4.8,27.7,16.2,17124,2696,13759,669,1191,957,23,133,78
"677",1996,"United States",NA,NA,96262935,200015917,6.8,1162253,1865990,491165,2586413,2499256,186327678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265228572,4451,945,2980.3,525.7,636.6,391,7.4,36.3,201.9,11805323,2506400,7904685,1394238,1688540,1037049,19645,96252,535594
"678",1996,"Alabama","AL",NA,1534349,3227688,1.2,21760,37865,4966,45659,NA,3143297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4273000,4254.7,1002.1,2886.7,366,565.4,356,10,33,167,181803,42821,123350,15632,24159,15194,444,1397,7124
"679",1996,"Alaska","AK",245212,241620,423702,3.1,3716,3999,642,6358,NA,404209,60.66,57.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607000,4722.7,843.2,3386.7,492.9,727.7,537.7,7.4,65.6,117,28667,5118,20557,2992,4417,3264,45,398,710
"680",1996,"Arizona","AZ",1431342,1404405,3414380,8.4,22493,40607,3785,46582,NA,3080990,46.46,41.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4428000,6435.5,1256.3,4252.5,926.7,631.5,424,8.5,31.2,167.8,284964,55630,188300,41034,27963,18776,377,1381,7429
"681",1996,"Arkansas","AR",NA,884262,1903094,1.6,9407,25178,5459,27455,NA,1845189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2510000,4174.9,953.2,2908.8,312.9,524.3,359.8,8.7,41.7,114.1,104790,23925,73010,7855,13161,9032,219,1046,2864
"682",1996,"California","CA",10263490,10019484,23076427,18.1,146049,0,99578,245627,NA,18653967,55.02,44.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31878000,4345.1,979.4,2605.1,760.6,862.7,525.8,9.1,32.1,295.6,1385135,312212,830457,242466,274996,167614,2916,10244,94222
"683",1996,"Colorado","CO",NA,1510704,2939929,5.2,12483,0,3294,15777,NA,2771276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3823000,4714,900.8,3415.5,397.8,404.5,255.4,4.7,46.2,98.2,180218,34436,130576,15206,15463,9763,180,1765,3755
"684",1996,"Connecticut","CT",1410746,1392614,2528212,5.8,15007,55978,1083,44079,NA,2337497,60.35,55.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3274000,3815.6,842.2,2484.1,489.4,412,214.6,4.8,23.1,169.6,124924,27574,81328,16022,13490,7025,158,755,5552
"685",1996,"Delaware","DE",277418,270810,559598,3,5110,16528,591,13965,NA,528845,52.46,49.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,725000,4226.6,804.1,2988.3,434.2,668.3,421.5,4.3,62.6,179.9,30643,5830,21665,3148,4845,3056,31,454,1304
"686",1996,"District of Columbia","DC",189210,185726,450182,9.3,9376,0,0,9376,NA,398939,47.43,42.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543000,9426.9,1809.9,5779.9,1837,2469.8,1162.1,73.1,47.9,1186.7,51188,9828,31385,9975,13411,6310,397,260,6444
"687",1996,"Florida","FL",5444245,5300927,11509122,9.5,63763,237117,9243,191565,NA,10224190,53.25,47.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14400000,6446.3,1521.2,4204.5,720.6,1051,702.2,7.5,52.1,289.2,928273,219056,605448,103769,151350,101122,1077,7508,41643
"688",1996,"Georgia","GA",2374650,2298899,5555577,4.4,35139,143457,21146,128014,NA,5183118,45.82,42.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7353000,5671,1114.8,3927.7,628.5,638.7,392.8,8.6,32.1,205.4,416986,81968,288803,46215,46966,28879,630,2357,15100
"689",1996,"Hawaii","HI",370230,360120,895753,8,4011,0,0,4011,NA,820082,45.15,41.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1184000,6304,1079.5,4620,604.5,280.6,114,3.4,27.5,135.6,74639,12781,54701,7157,3322,1350,40,326,1606
"690",1996,"Idaho","ID",508030,489481,856420,3.2,3832,0,0,3832,NA,825183,61.57,59.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1189000,3745.3,709.1,2848.8,187.5,267.2,217,3.6,26.3,20.3,44532,8431,33872,2229,3177,2580,43,313,241
"691",1996,"Illinois","IL",4418270,4311391,8927254,7.5,38852,0,0,38852,NA,8218858,53.76,49.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11847000,4429.6,913.2,3026.2,490.2,890.4,562.6,10,38.4,279.4,524777,108185,358515,58077,105482,66649,1179,4548,33106
"692",1996,"Indiana","IN",2195224,2135431,4397367,1.8,16960,0,0,16960,NA,4301254,51.04,49.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5841000,3961.2,783.8,2752.6,424.9,537,371.6,7.2,34.1,124.1,231376,45782,160777,24817,31366,21705,420,1992,7249
"693",1996,"Iowa","IA",1251983,1234075,2154320,1.8,6342,15386,2200,16235,NA,2099307,59.64,58.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2852000,3376.4,664.6,2520.8,191.1,272.5,205.9,1.9,19.7,45.1,96296,18954,71893,5449,7771,5871,53,561,1286
"694",1996,"Kansas","KS",1073520,1063452,1922601,3,7756,0,0,7756,NA,1857167,57.8,55.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2572000,4268,981.3,3038.3,248.4,413.8,268.3,6.6,42.6,96.3,109772,25239,78145,6388,10642,6900,170,1096,2476
"695",1996,"Kentucky","KY",1419592,1388707,2938362,1.2,12910,11689,4621,23376,NA,2879726,49.3,48.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3884000,2845.8,688.4,1896.3,261.1,320.5,189.2,5.9,31.7,93.8,110531,26736,73653,10142,12448,7347,228,1230,3643
"696",1996,"Louisiana","LA",1804640,1783959,3163302,1.5,26776,0,0,26776,NA,3089076,58.42,57.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4351000,5909.7,1295.8,3982.3,631.6,929.1,593.5,17.5,41.5,276.6,257130,56379,173271,27480,40426,25823,762,1805,12036
"697",1996,"Maine","ME",NA,605897,944106,1.5,0,0,0,0,NA,929944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1243000,3269.2,748.4,2377.9,142.9,124.9,78.5,2,20.9,23.5,40636,9303,29557,1776,1553,976,25,260,292
"698",1996,"Maryland","MD",1793991,1780870,3817454,5.6,22050,70553,16246,73573,NA,3530104,50.82,46.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5072000,5130.7,992.3,3427,711.4,931.2,488.8,11.6,37.6,393.2,260231,50331,173817,36083,47230,24793,588,1905,19944
"699",1996,"Massachusetts","MA",2600278,2559180,4723380,7.2,0,0,0,0,NA,4383297,59.32,55.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6092000,3194.9,704.1,1962.6,528.2,642.2,482.9,2.6,29,127.7,194636,42896,119562,32178,39122,29420,157,1767,7778
"700",1996,"Michigan","MI",3912261,3848844,7201527,2.8,42349,0,0,42349,NA,6957535,56.23,54.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9594000,4482.2,895.4,2886.3,700.5,635.3,394.6,7.5,57,176.2,430020,85908,276909,67203,60951,37856,722,5466,16907
"701",1996,"Minnesota","MN",2211161,2192640,3473117,2.9,5158,90202,2377,52636,NA,3319761,66.61,63.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4658000,4124.3,762.5,2977.1,384.8,338.8,169.7,3.6,50,115.6,192109,35515,138671,17923,15782,7903,167,2327,5385
"702",1996,"Mississippi","MS",NA,893857,1986327,0.8,13859,10376,1326,20373,NA,1950063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2716000,4034.6,1132.4,2551.5,350.8,488.3,306.8,11.1,36.1,134.2,109581,30755,69299,9527,13261,8333,301,981,3646
"703",1996,"Missouri","MO",NA,2158065,4035666,1.5,22003,42386,13087,56283,NA,3918848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5359000,4493,894.2,3151.1,447.7,590.9,383.1,8.1,29.2,170.6,240781,47919,168870,23992,31669,20528,433,1566,9142
"704",1996,"Montana","MT",417232,407083,652991,0.9,2293,0,0,2293,NA,644821,64.71,63.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,879000,4332.7,558.4,3518.5,255.7,161,100.3,3.9,27.1,29.7,38084,4908,30928,2248,1415,882,34,238,261
"705",1996,"Nebraska","NE",686749,677415,1230047,2.5,3287,14363,688,11157,NA,1188139,57.8,55.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1652000,4001.8,614.5,3045.7,342,434.7,341.1,2.9,27.1,63.7,66110,10152,50315,5643,7182,5635,48,447,1052
"706",1996,"Nevada","NV",467657,464279,1271617,9.5,8439,9760,3216,16535,NA,1134278,41.23,36.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1603000,5180.7,1220.1,3262.3,698.3,811.3,436.6,13.7,53.4,307.6,83047,19558,52295,11194,13005,6998,220,856,4931
"707",1996,"New Hampshire","NH",513700,499053,878569,2.4,2062,0,0,2062,NA,855421,60.05,58.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1162000,2705.3,435.7,2118,151.6,118.2,54.4,1.7,34.8,27.3,31436,5063,24611,1762,1373,632,20,404,317
"708",1996,"New Jersey","NJ",3105110,3075860,6152216,9.6,27490,125881,14545,104976,NA,5456627,56.91,50.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7988000,3801.4,791.9,2428.2,581.3,531.5,266.7,4.2,24.7,235.8,303657,63259,193961,46437,42459,21307,338,1976,18838
"709",1996,"New Mexico","NM",579763,556074,1249597,5.3,4724,8903,1426,10602,NA,1172766,49.44,46.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1713000,5761.7,1376.9,3802.6,582.2,840.6,603.2,11.5,63.5,162.4,98698,23586,65139,9973,14399,10332,197,1088,2782
"710",1996,"New York","NY",6439129,6316129,13942462,11.8,69709,0,57137,126846,NA,12170405,52.91,46.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18185000,3405.3,713.9,2197,494.4,727,356.7,7.4,23,340,619250,129828,399522,89900,132206,64857,1353,4174,61822
"711",1996,"North Carolina","NC",NA,2515807,5717844,3.3,30647,102483,12358,94247,NA,5434908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7323000,4938.1,1345.6,3257,335.5,588.1,384.5,8.5,31.3,163.9,361616,98539,238511,24566,43068,28159,619,2289,12001
"712",1996,"North Dakota","ND",271850,266411,481497,1,722,0,0,722,NA,475960,57.12,56.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644000,2585.1,309.2,2085.9,190.1,84,46.7,2.2,24.1,11,16648,1991,13433,1224,541,301,14,155,71
"713",1996,"Ohio","OH",4638108,4534434,8366250,1.5,46174,0,6331,52505,NA,8188251,56.64,55.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11173000,4027,835.4,2784.1,407.5,428.7,218.4,4.8,41.3,164.1,449935,93336,311071,45528,47896,24405,538,4617,18336
"714",1996,"Oklahoma","OK",1218248,1206713,2461718,2.3,19593,28090,2159,35797,NA,2369301,51.42,49.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3301000,5055.8,1255.6,3317.4,482.9,597.1,436.9,6.8,46.8,106.8,166892,41447,109506,15939,19710,14423,223,1545,3519
"715",1996,"Oregon","OR",1399180,1377760,2445442,5.2,8661,0,0,8661,NA,2309618,60.58,57.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3204000,5533.6,988.3,4014.3,531,463.1,297.2,4,39.7,122.2,177295,31664,128618,17013,14837,9522,129,1272,3914
"716",1996,"Pennsylvania","PA",NA,4506118,9283893,2,34537,0,0,34537,NA,9063678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12056000,3076.1,591.9,2079.9,404.2,480.3,260.5,5.7,25.2,189,370851,71357,250758,48736,57905,31401,686,3034,22784
"717",1996,"Rhode Island","RI",NA,390247,781307,6.4,3271,20446,573,14067,NA,717236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,990000,3646.4,821.7,2360.3,464.3,347.2,232.4,2.5,29,83.2,36099,8135,23367,4597,3437,2301,25,287,824
"718",1996,"South Carolina","SC",1203486,1151422,2825088,1.7,20446,42417,5036,46691,NA,2730371,44.08,42.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3699000,5217.2,1283.8,3505,428.5,996.9,766.7,9,49.2,172,192986,47487,129650,15849,36875,28361,332,1821,6361
"719",1996,"South Dakota","SD",329316,323826,537038,1,2063,0,0,2063,NA,529605,62.18,61.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732000,2792.8,557,2121.9,113.9,177.2,116.1,1.2,41,18.9,20443,4077,15532,834,1297,850,9,300,138
"720",1996,"Tennessee","TN",NA,1894105,4094014,1.6,15626,37002,8934,43061,NA,3985449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5320000,4675.4,1163.5,2864.8,647.1,774,494.3,9.5,46.5,223.7,248729,61896,152405,34428,41175,26295,503,2475,11902
"721",1996,"Texas","TX",NA,5611644,13887542,9.8,132383,429329,112594,459642,NA,12066921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19128000,5064.5,1068.5,3447.4,548.6,644.4,421.4,7.7,43.8,171.5,968732,204390,659414,104928,123270,80613,1477,8376,32804
"722",1996,"Utah","UT",691016,665629,1394017,4.8,0,0,0,0,NA,1327104,52.07,49.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+06,5654,848.3,4377.1,428.6,331.9,218.1,3.2,41.8,68.9,113079,16965,87542,8572,6638,4362,63,836,1377
"723",1996,"Vermont","VT",261469,258449,443874,1.8,0,0,0,0,NA,435884,59.99,58.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,589000,2881.7,673,2058.4,150.3,121.2,76.9,1.9,27,15.4,16973,3964,12124,885,714,453,11,159,91
"724",1996,"Virginia","VA",2468229,2416642,5106297,4.7,27655,29620,9918,52383,NA,4813918,51.27,48.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6675000,3627,588.1,2760.1,278.8,341.3,184.5,7.5,26.7,122.6,242100,39255,184237,18608,22782,12318,500,1783,8181
"725",1996,"Washington","WA",2293895,2253867,4147127,5.8,12527,125780,560,75977,NA,3830617,59.88,55.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5533000,5478.2,1057.5,3898.5,522.2,431.2,256.4,4.6,51.1,119,303111,58512,215706,28893,23857,14187,255,2828,6587
"726",1996,"West Virginia","WV",653331,636459,1400343,0.5,2749,5669,869,6453,NA,1386888,47.11,46.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1826000,2273.3,546.5,1549.8,176.9,210.1,146.3,3.8,19.6,40.4,41510,9979,28300,3231,3836,2672,69,358,737
"727",1996,"Wisconsin","WI",NA,2196169,3886906,2,12991,47292,8222,44859,NA,3764309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5160000,3568.7,588.3,2634.5,345.9,252.7,131.1,4,21,96.6,184143,30356,135941,17846,13039,6767,204,1086,4982
"728",1996,"Wyoming","WY",215844,211571,353354,1.3,1499,3432,364,3579,NA,345181,62.53,61.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481000,4004.4,662,3203.3,139.1,249.7,196.9,3.3,29.1,20.4,19261,3184,15408,669,1201,947,16,140,98
"729",1994,"United States",NA,NA,75105860,195258350,6.4,1037855,1778797,513686,2440940,2228514,182549390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260327021,4660.2,1042.1,3026.9,591.3,713.6,427.6,9,39.3,237.8,12131873,2712774,7879812,1539287,1857670,1113179,23326,102216,618949
"730",1994,"Alabama","AL",NA,1201969,3170782,1,19573,32284,7235,42950,NA,3096124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4219000,4219.4,1044.4,2843.1,331.8,683.7,465.3,11.9,35.2,171.2,178015,44064,119951,14000,28844,19633,501,1487,7223
"731",1994,"Alaska","AK",216668,213404,417053,3,3292,2899,412,5154,NA,399387,54.25,51.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606000,4941.7,800,3601.3,540.4,766.3,544.9,6.3,69,146.2,29947,4848,21824,3275,4644,3302,38,418,886
"732",1994,"Arizona","AZ",1153724,1129607,3169857,7.5,19746,34365,4351,41280,NA,2890838,39.91,36.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4075000,7221.4,1476.2,4678.5,1066.7,703.1,494.7,10.5,36,162,294273,60157,190649,43467,28653,20161,426,1465,6601
"733",1994,"Arkansas","AR",NA,716840,1849361,1.3,8643,19606,5224,23670,NA,1801649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2453000,4203.6,1097.1,2791.6,315,595.1,412.5,12,41.9,128.7,103115,26911,68478,7726,14598,10118,294,1028,3158
"734",1994,"California","CA",8900593,8658881,22721586,17.7,125605,0,85082,210687,NA,18489178,48.14,39.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31431000,5160.8,1222.5,2957.7,980.6,1013,609.4,11.8,34.9,356.8,1622102,384257,929640,308205,318395,191548,3703,10984,112160
"735",1994,"Colorado","CO",1173130,1116307,2785952,4.5,10717,0,2463,13180,NA,2647404,44.31,42.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3656000,4808.8,925.7,3490.2,392.9,509.6,354,5.4,43.2,106.9,175808,33843,127600,14365,18632,12944,199,1579,3910
"736",1994,"Connecticut","CT",1163829,1147084,2515100,5.5,14380,53453,1146,42253,NA,2334517,49.85,46.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3275000,4092.5,889.8,2586.9,615.8,455.5,236.5,6.6,24.6,187.8,134030,29142,84721,20167,14916,7745,215,806,6150
"737",1994,"Delaware","DE",201560,199029,540474,2.6,4466,15507,1029,13249,NA,513173,39.28,37.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,706000,4245.2,877.9,2950.1,417.1,644.3,400.7,4.7,77.3,161.6,29971,6198,20828,2945,4549,2829,33,546,1141
"738",1994,"District of Columbia","DC",186316,183649,463680,8.8,10949,0,0,10949,NA,411927,45.23,40.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,570000,8422.6,1760.9,5212.5,1449.3,2662.6,1441.8,70,43.7,1107.2,48009,10037,29711,8261,15177,8218,399,249,6311
"739",1994,"Florida","FL",4305340,4206659,11016840,9.1,57168,247014,20573,201248,NA,9813060,43.87,39.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13953000,7103.2,1701,4490.6,911.5,1146.8,757.4,8.3,52.3,328.8,991105,237341,626578,127186,160016,105679,1165,7301,45871
"740",1994,"Georgia","GA",NA,1545328,5293282,3.7,33425,140694,17505,121277,NA,4976154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7055000,5342.7,1153.9,3631.6,557.2,667.7,400.4,10,34.7,222.6,376926,81406,256208,39312,47103,28249,703,2448,15703
"741",1994,"Hawaii","HI",377011,369013,882189,7.9,3333,0,0,3333,NA,809163,46.59,42.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1179000,6418.3,1189.9,4687,541.4,262.2,123.9,4.2,30.4,103.6,75672,14029,55260,6383,3091,1461,50,359,1221
"742",1994,"Idaho","ID",419330,413346,809957,2.8,2811,0,0,2811,NA,784467,53.45,51.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133000,3791.2,719.1,2877.1,195.1,285.8,235.9,3.5,27.9,18.4,42954,8147,32597,2210,3238,2673,40,316,209
"743",1994,"Illinois","IL",3219122,3106566,8819582,6.9,36531,0,0,36531,NA,8174500,39.38,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11752000,4664.9,1005.1,3096.4,563.5,960.9,543.3,11.7,33.3,372.6,548222,118116,363888,66218,112928,63849,1378,3913,43788
"744",1994,"Indiana","IN",1609481,1543568,4315664,1.5,15014,0,0,15014,NA,4235915,38,37.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5752000,4067.7,850.5,2782.4,434.8,525.1,351.5,7.9,35.6,130.2,233975,48921,160043,25011,30205,20216,453,2046,7490
"745",1994,"Iowa","IA",1022372,997248,2128370,1.6,5437,15902,3696,17084,NA,2077232,49.22,48.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2829000,3339.5,667.1,2492.3,180.1,315.1,243,1.7,23.5,46.9,94475,18872,70507,5096,8914,6874,47,666,1327
"746",1994,"Kansas","KS",836251,820846,1893521,2.6,6371,0,0,6371,NA,1837918,45.5,44.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2554000,4404,1121.2,2954.5,328.2,443,279.9,6.7,41.3,115.1,112477,28635,75459,8383,11314,7149,170,1055,2940
"747",1994,"Kentucky","KY",827541,784299,2879413,1,11066,11417,4380,21155,NA,2829464,29.25,28.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3827000,2893.3,750.4,1919.2,223.6,444,308.4,6.4,35.3,93.9,110725,28718,73449,8558,16991,11802,244,1350,3595
"748",1994,"Louisiana","LA",893758,826837,3109456,1.5,24063,0,0,24063,NA,3038751,29.41,28.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4315000,5689.2,1279,3802.6,607.6,981.9,650.3,19.8,44.6,267.2,245488,55188,164081,26219,42369,28060,856,1923,11530
"749",1994,"Maine","ME",NA,511733,932164,1.5,0,0,0,0,NA,918182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1240000,3142.8,720.8,2278.8,143.2,129.9,79.6,2.3,25.6,22.4,38971,8938,28257,1776,1611,987,28,318,278
"750",1994,"Maryland","MD",1437450,1410299,3751305,5.2,20998,76940,14795,74263,NA,3481974,41.28,38.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5006000,5174.6,1043.4,3368.1,763,948,493.3,11.6,40.7,402.5,259039,52234,168608,38197,47457,24696,579,2035,20147
"751",1994,"Massachusetts","MA",2232186,2179945,4668100,6.7,0,0,0,0,NA,4355337,51.25,47.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6041000,3733.4,881,2151.3,701,707.6,505.7,3.5,30.2,168.2,225532,53222,129962,42348,42749,30550,214,1825,10160
"752",1994,"Michigan","MI",3177740,3089077,7081498,2.6,40631,0,0,40631,NA,6856748,46.34,44.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9496000,4679.1,967.2,3055.7,656.1,766.1,456.7,9.8,70.8,228.9,444325,91849,290172,62304,72751,43371,927,6720,21733
